Business_Name,User,Rating,Date,Review_Text,Processed_Text,Sentiment_Label,Review_Length
Pizza Hut Madurai,STR Stalin,5,2 months ago,Very Excellent 👌,very excellent,Positive,2
Pizza Hut Madurai,A K,4,2 years ago,"A typical Pizzahut outlet, flavour is nothing spectacular, and there is little room for dining. The staff's insistence that diners take an online survey while they are eating irritates me.",typical pizzahut outlet flavour nothing spectacular there little room dining staffs insistence diners take online survey while they eating irritates me,Positive,21
Pizza Hut Madurai,Poovizhiraja Sathasivam,5,10 months ago,Nize taste but Saturday it take 30 mins to deliver and the table was not cleaned better take away is best,nize taste but saturday take mins deliver table not cleaned better take away best,Positive,14
Pizza Hut Madurai,rajesh radhakrishnan,1,6 months ago,"Not recommended to place order in online or app. They will not deliver the food even though the payment is done.

I placed online order for rs 460 (money get debited from my account) and was waiting for order to receive more than one hour then when I check the app to track the order it shows no order placed.

Finally I called the cs support team they just answer even though money get debited from your account the order is not placed.

What kind of business you are running?

You just steal customer money and time.",not recommended place order online app they will not deliver food even though payment done i placed online order rs money get debited from my account waiting order receive more than one hour then when i check app track order shows no order placed finally i called cs support team they just answer even though money get debited from your account order not placed what kind business you running you just steal customer money time,Negative,75
Pizza Hut Madurai,Prathosh,5,4 months ago,Very nice combo,very nice combo,Positive,3
Pizza Hut Madurai,Shrreya Makesh,5,6 months ago,The ambiance was nice. The staff devi was very friendly and served with happy face. Overall very good. Would recommend 10/10.,ambiance nice staff devi very friendly served happy face overall very good would recommend,Positive,14
Pizza Hut Madurai,sandhya ranganathan,1,6 months ago,"Very disappointing experience. The place had a lot of mosquitoes, it was extremely hot, and even the AC wasn’t working. The hospitality was also very poor. Overall, a very bad experience.",very disappointing experience place had lot mosquitoes extremely hot even ac wasnt working hospitality also very poor overall very bad experience,Negative,21
Pizza Hut Madurai,Nargis Aashifa,4,3 years ago,"This is the first branch in madurai. The restaurant was small and cosy, they have started it just now so they have some alterations to do based on sitting.They serve pizza, pasta, momos, mojito's, ice creams, volcano cake. The pizza crust served are crunchy and soft, with added veggies or non veg. It was delicious. I liked veg feast pizza and chicken meat balls(it was lightly salty) pizza. The mojito's and volcano cakes were unique. The jamun mojito, chicken meat balls pizza and cheesy momos are the higlight here.(also my favourite)",first branch madurai restaurant small cosy they have started just now so they have some alterations do based sittingthey serve pizza pasta momos mojitos ice creams volcano cake pizza crust served crunchy soft added veggies non veg delicious i liked veg feast pizza chicken meat ballsit lightly salty pizza mojitos volcano cakes were unique jamun mojito chicken meat balls pizza cheesy momos higlight herealso my favourite,Positive,66
Pizza Hut Madurai,Kavitha Srimathi,5,3 months ago,Very good services,very good services,Positive,3
Pizza Hut Madurai,Antony Pon Jenifer,4,3 years ago,"Wow and wonderful taste of hot pan pizza 🍕, enjoyed for my daughter’s birthday celebration 🥳 nice ambiance, good parking, and all other facilities 👌",wow wonderful taste hot pan pizza enjoyed my daughters birthday celebration nice ambiance good parking all other facilities,Positive,18
Pizza Hut Madurai,Dr.Ghalia Mohideen,5,2 years ago,"We had a great time here.
Fresh pizza and Amazing taste.",we had great time here fresh pizza amazing taste,Positive,9
Pizza Hut Madurai,Ryan Yogi,5,5 months ago,By one get three offer very nice,by one get three offer very nice,Positive,7
Pizza Hut Madurai,ratchaga raja,5,5 months ago,Food was good,food good,Positive,2
Pizza Hut Madurai,Muthu,5,5 months ago,Realy amazing experience great one,realy amazing experience great one,Positive,5
Pizza Hut Madurai,SK,5,2 years ago,"It’s an excellent place to have Pizzas in Madurai. We had Tandoori Pizza, Margarita, Pasta , Garlic bread sticks and fries. All these items were delicious and served hot. The staff were very friendly and supportive.",its excellent place have pizzas madurai we had tandoori pizza margarita pasta garlic bread sticks fries all these items were delicious served hot staff were very friendly supportive,Positive,28
Pizza Hut Madurai,Parthasarathy Ram,1,a year ago,Ordered Pizza using a swiggy app. Pizza delivered with water soaked... Worst taste.. When I try to convey Pizza Hut they said it's not our direct order pls need to check Swiggy. Pls be responsible for your food...,ordered pizza using swiggy app pizza delivered water soaked worst taste when i try convey pizza hut they said its not our direct order pls need check swiggy pls be responsible your food,Negative,33
